Date,Open,High,Low,Close,Adj Close,Volume
2023-01-11,114.099998,115.220001,112.559998,113.900002,112.301277,1595438
2023-01-12,114.440002,116.419998,114.120003,116.239998,114.608429,1576701
2023-01-13,116.260002,117.480003,115.779999,116.839996,115.200012,1117245
2023-01-16,115.739998,116.199997,115.260002,115.320000,113.701347,778426
2023-01-17,115.000000,116.800003,114.919998,116.320000,114.687309,1076127
2023-01-18,116.559998,119.680000,116.519997,118.540001,116.876152,1307400
2023-01-19,118.220001,118.639999,116.580002,116.919998,115.278885,1426480
2023-01-20,117.279999,118.980003,116.919998,118.919998,117.250816,1172376
2023-01-23,118.900002,119.519997,117.879997,119.220001,117.546608,774252
2023-01-24,119.300003,120.779999,118.000000,120.779999,119.084709,1197587
2023-01-25,121.000000,122.019997,120.059998,120.139999,118.453690,1083764
2023-01-26,119.339996,121.199997,119.080002,120.940002,119.242470,1267450
2023-01-27,117.239998,119.519997,116.320000,116.620003,114.983101,1727332
2023-01-30,115.680000,117.019997,114.839996,115.519997,113.898537,1080203
2023-01-31,112.820000,115.120003,112.500000,114.839996,113.228081,1357678
2023-02-01,114.839996,116.040001,114.199997,116.040001,114.411240,1102143
2023-02-02,115.959999,117.959999,115.820000,117.760002,116.107101,1394176
2023-02-03,117.339996,117.720001,115.739998,117.120003,115.476082,1587465
2023-02-06,116.639999,116.980003,114.300003,115.739998,114.115448,1402253
2023-02-07,114.000000,114.540001,111.980003,112.300003,110.723740,1645024
2023-02-08,113.019997,114.320000,112.099998,113.300003,111.709702,1278365
2023-02-09,113.820000,114.440002,113.099998,113.660004,112.064651,877598
2023-02-10,113.419998,114.500000,112.500000,113.739998,112.143524,1306910
2023-02-13,114.300003,116.419998,114.199997,115.599998,113.977417,1240331
2023-02-14,115.080002,116.980003,114.879997,115.980003,114.352089,1245678
2023-02-15,116.180000,119.400002,116.080002,119.059998,117.388847,1547125
2023-02-16,120.000000,124.940002,120.000000,124.940002,123.186325,2621505
2023-02-17,125.000000,125.940002,123.480003,125.660004,123.896217,1980783
2023-02-20,125.820000,126.040001,122.839996,122.839996,121.115791,884292
2023-02-21,122.599998,124.040001,121.580002,122.820000,121.096077,858815
2023-02-22,122.419998,123.019997,121.220001,122.779999,121.056633,876700
2023-02-23,123.000000,124.440002,122.839996,124.440002,122.693344,1256064
2023-02-24,124.839996,125.660004,121.940002,121.940002,120.228432,2137602
2023-02-27,122.620003,124.660004,122.580002,123.639999,121.904564,1228665
2023-02-28,122.720001,124.779999,122.120003,124.019997,122.279228,1621475
2023-03-01,124.080002,124.360001,121.800003,122.320000,120.603096,1090839
2023-03-02,121.699997,122.900002,121.220001,122.900002,121.174957,874221
2023-03-03,123.080002,124.279999,123.059998,124.160004,122.417274,998552
2023-03-06,124.620003,124.699997,123.580002,123.900002,122.160919,634841
2023-03-07,123.779999,124.480003,123.139999,124.019997,122.279228,827515
2023-03-08,124.500000,125.480003,123.980003,123.980003,122.239799,1041034
2023-03-09,123.500000,125.080002,123.120003,124.500000,122.752495,878387
2023-03-10,122.480003,123.000000,120.919998,121.620003,119.912926,1305161
2023-03-13,121.860001,122.300003,117.019997,118.160004,116.501488,1872767
2023-03-14,118.160004,122.860001,118.160004,122.180000,120.465057,1175948
2023-03-15,121.839996,121.919998,116.059998,116.300003,114.667595,1695773
2023-03-16,118.040001,119.779999,116.699997,119.279999,117.605766,1588878
2023-03-17,120.900002,121.360001,116.339996,116.739998,115.101418,2171272
2023-03-20,116.099998,119.279999,114.080002,118.599998,116.935310,1290939
2023-03-21,120.000000,121.860001,119.300003,121.599998,119.893196,1002062
2023-03-22,121.139999,122.379997,119.779999,121.000000,119.301620,769867
2023-03-23,120.820000,121.540001,119.220001,119.940002,118.256500,736195
2023-03-24,119.320000,119.320000,116.440002,117.400002,115.752151,1101650
2023-03-27,118.800003,119.360001,118.040001,119.080002,117.408577,778768
2023-03-28,119.680000,120.199997,117.900002,118.720001,117.053627,564373
2023-03-29,118.900002,121.860001,118.779999,120.900002,119.203026,1148665
2023-03-30,121.760002,122.879997,121.559998,122.239998,120.524216,875001
2023-03-31,122.440002,123.680000,122.400002,123.279999,121.549622,1147318
2023-04-03,123.500000,126.320000,123.379997,125.199997,123.442665,1158727
2023-04-04,125.900002,126.779999,124.820000,125.440002,123.679306,793626
2023-04-05,125.279999,126.239998,124.379997,124.379997,122.634178,1145917
2023-04-06,124.419998,126.180000,124.279999,126.180000,124.408913,1113228
2023-04-11,126.720001,127.099998,125.419998,126.000000,124.231445,1117439
2023-04-12,126.000000,127.419998,125.760002,126.239998,124.468071,786909
2023-04-13,126.279999,127.400002,125.540001,125.919998,124.152565,858239
2023-04-14,126.080002,126.580002,124.900002,126.279999,124.507507,950961
2023-04-17,126.379997,128.500000,126.360001,128.080002,126.282249,990593
2023-04-18,128.119995,128.779999,125.320000,128.320007,126.518883,1388056
2023-04-19,128.100006,128.899994,127.660004,128.520004,126.716072,691472
2023-04-20,128.059998,129.679993,128.059998,129.279999,127.465401,797800
2023-04-21,129.199997,129.600006,127.139999,127.320000,125.532913,1176469
2023-04-24,127.000000,128.460007,126.919998,128.240005,126.440002,752850
2023-04-25,125.260002,126.519997,124.480003,125.900002,125.900002,983955
2023-04-26,126.379997,126.379997,122.599998,124.080002,124.080002,1661986
2023-04-27,123.980003,126.500000,123.720001,125.540001,125.540001,911922
2023-04-28,125.940002,127.139999,124.580002,127.139999,127.139999,986108
2023-05-02,126.900002,127.300003,124.860001,125.360001,125.360001,1376322
2023-05-03,123.800003,126.339996,123.000000,124.400002,124.400002,1103039
2023-05-04,123.000000,124.800003,120.419998,122.099998,122.099998,1824927
2023-05-05,122.339996,122.820000,120.400002,122.199997,122.199997,1284525
2023-05-08,122.500000,122.559998,120.959999,121.260002,121.260002,551348
2023-05-09,120.980003,121.620003,120.099998,121.620003,121.620003,850192
2023-05-10,121.660004,122.900002,121.599998,121.699997,121.699997,891397
2023-05-11,122.040001,123.239998,120.080002,121.320000,121.320000,712305
2023-05-12,121.639999,122.800003,121.599998,122.800003,122.800003,672173
2023-05-15,123.180000,123.419998,122.400002,123.059998,123.059998,463381
2023-05-16,123.180000,126.760002,123.059998,126.239998,126.239998,1114225
2023-05-17,126.000000,129.740005,125.860001,128.199997,128.199997,1100971
2023-05-18,129.539993,131.220001,128.240005,128.800003,128.800003,720100
2023-05-19,129.300003,130.039993,128.820007,129.240005,129.240005,847495
2023-05-22,128.839996,129.380005,127.480003,128.199997,128.199997,932453
2023-05-23,127.480003,128.039993,125.919998,126.279999,126.279999,822742
2023-05-24,124.680000,124.720001,123.220001,123.800003,123.800003,856506
2023-05-25,124.519997,125.379997,123.660004,124.540001,124.540001,766545
2023-05-26,125.360001,125.779999,123.400002,125.680000,125.680000,811069
2023-05-29,126.000000,126.379997,124.919998,125.279999,125.279999,376194
2023-05-30,124.959999,125.379997,123.580002,124.440002,124.440002,716239
2023-05-31,123.199997,124.959999,122.459999,122.540001,122.540001,1592919
2023-06-01,null,null,null,null,null,null
2023-06-02,127.260002,128.380005,125.820000,128.380005,128.380005,797789
2023-06-05,129.419998,130.059998,126.059998,126.720001,126.720001,829586
2023-06-06,126.900002,127.620003,126.000000,127.440002,127.440002,492369
2023-06-07,127.440002,127.620003,125.800003,126.440002,126.440002,667437
2023-06-08,126.580002,127.000000,125.360001,126.540001,126.540001,563351
2023-06-09,126.099998,128.979996,126.099998,128.419998,128.419998,851317
2023-06-12,129.320007,130.419998,128.679993,129.440002,129.440002,695111
2023-06-13,130.779999,130.779999,129.039993,130.039993,130.039993,976831
2023-06-14,129.539993,129.960007,129.179993,129.520004,129.520004,719672
2023-06-15,129.679993,130.419998,129.479996,129.899994,129.899994,803285
2023-06-16,130.160004,132.339996,129.660004,131.179993,131.179993,3299568
2023-06-19,132.339996,133.979996,131.440002,131.479996,131.479996,951791
2023-06-20,131.460007,132.660004,130.720001,132.020004,132.020004,966241
2023-06-21,132.279999,133.199997,129.419998,129.779999,129.779999,928969
2023-06-22,129.300003,129.500000,126.900002,127.639999,127.639999,894149
2023-06-23,127.199997,127.639999,125.860001,126.739998,126.739998,869812
2023-06-26,126.959999,128.199997,125.000000,127.660004,127.660004,780915
2023-06-27,128.220001,128.919998,127.120003,128.919998,128.919998,750877
2023-06-28,130.300003,130.740005,129.759995,130.460007,130.460007,792919
2023-06-29,130.559998,131.240005,129.940002,130.660004,130.660004,502642
2023-06-30,131.160004,132.779999,130.419998,132.360001,132.360001,1180364
2023-07-03,132.800003,133.800003,131.679993,132.619995,132.619995,618059
2023-07-04,132.600006,132.979996,130.960007,131.320007,131.320007,381847
2023-07-05,131.199997,133.399994,130.979996,132.919998,132.919998,1082290
2023-07-06,132.580002,132.619995,129.160004,129.479996,129.479996,1279842
2023-07-07,130.000000,131.860001,129.320007,131.100006,131.100006,762810
2023-07-10,130.759995,132.259995,130.440002,132.039993,132.039993,537935
2023-07-11,132.399994,132.960007,131.000000,132.240005,132.240005,478959
2023-07-12,132.679993,133.460007,131.820007,133.460007,133.460007,884804
2023-07-13,134.000000,135.419998,133.360001,134.600006,134.600006,994209
2023-07-14,134.139999,134.699997,133.020004,133.020004,133.020004,578126
2023-07-17,132.720001,134.100006,132.179993,133.520004,133.520004,439349
2023-07-18,133.940002,134.440002,133.440002,134.039993,134.039993,421988
2023-07-19,134.059998,135.399994,133.919998,134.360001,134.360001,582038
2023-07-20,134.100006,134.600006,132.899994,134.600006,134.600006,936229
2023-07-21,134.979996,135.419998,133.399994,134.500000,134.500000,1173382
2023-07-24,134.020004,136.440002,133.119995,136.360001,136.360001,697345
2023-07-25,136.259995,138.759995,131.399994,133.020004,133.020004,1613325
2023-07-26,133.020004,133.199997,129.580002,133.179993,133.179993,1217713
2023-07-27,131.500000,131.899994,128.899994,131.000000,131.000000,1830283
2023-07-28,130.860001,134.639999,130.500000,133.419998,133.419998,1153596
2023-07-31,133.580002,134.399994,133.039993,133.979996,133.979996,905692
2023-08-01,134.199997,134.580002,131.759995,131.800003,131.800003,1087533
2023-08-02,131.100006,133.139999,130.580002,131.759995,131.759995,1075303
2023-08-03,130.679993,131.179993,129.039993,130.419998,130.419998,1153460
2023-08-04,131.160004,131.699997,130.039993,130.800003,130.800003,882424
2023-08-07,null,null,null,null,null,null
2023-08-08,130.520004,131.179993,129.039993,130.500000,130.500000,823897
2023-08-09,131.660004,132.759995,131.279999,131.679993,131.679993,648110
2023-08-10,132.199997,132.779999,130.960007,132.039993,132.039993,1078710
2023-08-11,131.960007,132.100006,130.559998,130.740005,130.740005,747868
2023-08-14,130.559998,131.080002,129.639999,130.639999,130.639999,442983
2023-08-15,130.720001,130.740005,128.520004,128.940002,128.940002,585685
2023-08-16,128.320007,129.539993,128.139999,128.679993,128.679993,445722
2023-08-17,128.000000,128.839996,126.959999,127.580002,127.580002,489903
2023-08-18,127.000000,127.199997,125.260002,126.699997,126.699997,717897
2023-08-21,126.900002,128.520004,126.800003,128.119995,128.119995,723824
2023-08-22,128.440002,129.880005,128.300003,128.940002,128.940002,569900
2023-08-23,129.179993,130.240005,129.020004,130.020004,130.020004,544424
2023-08-24,130.539993,131.919998,129.300003,129.320007,129.320007,566409
2023-08-25,128.580002,130.940002,128.179993,129.880005,129.880005,657395
2023-08-28,131.000000,132.240005,130.419998,132.240005,132.240005,657688
2023-08-29,132.500000,132.720001,131.339996,132.559998,132.559998,727895
2023-08-30,132.899994,134.220001,131.600006,133.839996,133.839996,590311
2023-08-31,134.259995,136.179993,134.139999,135.380005,135.380005,1310388
2023-09-01,135.000000,135.600006,133.740005,133.860001,133.860001,704339
2023-09-04,134.020004,135.539993,133.820007,134.179993,134.179993,356266
2023-09-05,133.539993,134.820007,132.520004,134.100006,134.100006,536320
2023-09-06,133.240005,134.860001,132.720001,133.940002,133.940002,627236
2023-09-07,133.800003,137.199997,133.520004,136.419998,136.419998,869871
2023-09-08,136.479996,136.619995,133.699997,135.440002,135.440002,839474
2023-09-11,135.979996,136.000000,132.460007,133.660004,133.660004,1391017
2023-09-12,133.720001,133.839996,130.000000,130.479996,130.479996,1333446
2023-09-13,130.440002,131.119995,128.860001,130.520004,130.520004,842987
2023-09-14,130.000000,130.679993,129.080002,130.399994,130.399994,1174269
2023-09-15,131.300003,132.300003,130.520004,131.320007,131.320007,1987024
2023-09-18,131.399994,131.500000,129.740005,130.039993,130.039993,537506
2023-09-19,129.440002,130.320007,129.059998,129.279999,129.279999,553728
2023-09-20,129.479996,130.399994,128.839996,129.639999,129.639999,637125
2023-09-21,128.279999,128.559998,125.519997,125.519997,125.519997,1341077
2023-09-22,124.680000,125.199997,123.620003,123.879997,123.879997,1211999
2023-09-25,123.800003,124.680000,122.160004,122.959999,122.959999,1130558
2023-09-26,122.760002,124.959999,121.059998,123.580002,123.580002,1064435
2023-09-27,123.519997,124.160004,122.879997,124.000000,124.000000,828813
2023-09-28,124.199997,126.820000,123.940002,126.739998,126.739998,1028866
2023-09-29,126.400002,128.279999,125.900002,126.980003,126.980003,1177842
2023-10-02,127.980003,128.460007,125.480003,125.559998,125.559998,769422
2023-10-03,124.599998,125.699997,123.959999,124.320000,124.320000,834710
2023-10-04,123.940002,124.900002,123.260002,123.540001,123.540001,647672
2023-10-05,124.160004,124.260002,122.959999,123.519997,123.519997,589204
2023-10-06,123.599998,124.339996,122.360001,124.279999,124.279999,766260
2023-10-09,123.980003,124.279999,122.540001,123.080002,123.080002,830382
2023-10-10,123.900002,125.739998,123.639999,125.599998,125.599998,1003082
2023-10-11,125.919998,126.440002,124.680000,126.320000,126.320000,932524
2023-10-12,127.839996,128.100006,125.720001,125.760002,125.760002,899820
2023-10-13,125.860001,126.099998,121.820000,121.959999,121.959999,1005491
2023-10-16,121.839996,123.580002,121.019997,122.940002,122.940002,758317
2023-10-17,124.320000,127.400002,124.260002,127.300003,127.300003,1027384
2023-10-18,126.339996,126.779999,124.580002,124.720001,124.720001,815763
2023-10-19,123.519997,124.139999,122.400002,123.900002,123.900002,959153
2023-10-20,122.720001,122.779999,121.260002,121.260002,121.260002,851264
2023-10-23,121.760002,122.519997,120.279999,122.500000,122.500000,669839
2023-10-24,122.900002,127.279999,122.400002,125.160004,125.160004,1206138
2023-10-25,124.279999,125.540001,123.559998,125.040001,125.040001,793698
2023-10-26,124.699997,126.860001,124.160004,126.440002,126.440002,868191
2023-10-27,127.839996,127.879997,124.220001,124.959999,124.959999,837215
2023-10-30,125.400002,126.660004,125.260002,126.199997,126.199997,644996
2023-10-31,126.980003,126.980003,124.800003,126.279999,126.279999,728586
2023-11-01,126.699997,128.360001,125.959999,127.940002,127.940002,696140
2023-11-02,128.800003,129.860001,128.300003,129.059998,129.059998,759922
2023-11-03,128.860001,129.899994,127.820000,129.059998,129.059998,834704
2023-11-06,128.919998,129.639999,128.259995,128.419998,128.419998,723961
2023-11-07,128.300003,129.380005,127.739998,129.199997,129.199997,681792
2023-11-08,129.080002,130.679993,128.419998,130.380005,130.380005,986440
2023-11-09,129.119995,129.339996,126.059998,127.860001,127.860001,1292803
2023-11-10,128.259995,128.820007,126.760002,128.479996,128.479996,969359
2023-11-13,128.919998,130.880005,128.820007,130.240005,130.240005,943879
2023-11-14,129.520004,132.320007,129.080002,131.639999,131.639999,1071612
2023-11-15,131.500000,132.100006,130.820007,131.199997,131.199997,850250
2023-11-16,131.960007,132.300003,131.000000,131.460007,131.460007,762024
2023-11-17,131.800003,132.300003,130.800003,132.259995,132.259995,1069193
2023-11-20,132.699997,133.960007,132.460007,133.039993,133.039993,821385
2023-11-21,132.960007,133.679993,132.399994,133.460007,133.460007,151142
